Customer_ID,snapshot_date,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,mob,installments_missed,first_missed_date,dpd
CUS_0x6136,2024-01-01,CUS_0x6136_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,182,93,72,16,229,18,59,15,-66,115,-23,154,34,31,162,-19,-27,-8,-127,105,2,0,,0
CUS_0x613c,2024-01-01,CUS_0x613c_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,141,11,202,193,192,140,144,278,78,7,180,117,80,128,102,166,40,194,291,-93,2,0,,0
CUS_0x6142,2024-01-01,CUS_0x6142_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,102,161,104,110,101,161,195,110,206,182,-17,-29,-107,96,-93,385,182,50,-92,127,3,0,,0
CUS_0x6148,2024-01-01,CUS_0x6148_2023_07_01,2023-07-01,10,6,10000.0,1000.0,0.0,3000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-51,359,69,163,118,112,32,26,138,170,-20,36,200,139,91,293,20,-32,108,124,6,3,2023-10-01,92
CUS_0x614e,2024-01-01,CUS_0x614e_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,124,-35,89,218,-219,149,150,-48,245,95,69,280,-118,300,114,233,-19,70,184,123,8,0,,0
CUS_0x6159,2024-01-01,CUS_0x6159_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,175,124,69,184,84,37,101,157,-27,205,346,6,170,122,-5,293,177,140,-55,29,9,0,,0
CUS_0x6160,2024-01-01,CUS_0x6160_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Emma Thomassonw,24,748-02-2384,Entrepreneur,129233.5234375,11011.4599609375,6,4,8,1,Student Loan,13,9,0.0,0,Standard,1051.4200439453125,33.90617370605469,26 Years and 10 Months,No,75.60221862792969,143.88124084472656,High_spent_Medium_value_payments,1131.66259765625,281,123,45,126,228,25,-49,155,43,8,9,187,89,38,148,81,40,336,122,105,0,0,,0
CUS_0x6171,2024-01-01,CUS_0x6171_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,101,129,2,133,77,96,157,299,67,52,4,226,186,7,102,208,83,119,120,-66,8,0,,0
CUS_0x6172,2024-01-01,CUS_0x6172_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,77,122,151,150,162,266,12,247,139,-90,220,159,5,5,359,16,-37,186,87,161,2,0,,0
CUS_0x617c,2024-01-01,CUS_0x617c_2023_09_01,2023-09-01,10,4,10000.0,1000.0,0.0,3000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,150,139,184,144,5,126,127,57,205,177,171,59,95,15,-6,44,14,189,173,4,4,3,2023-10-01,92
CUS_0x6184,2024-01-01,CUS_0x6184_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Sarahc,42,245-92-1411,Doctor,30416.279296875,2346.68994140625,5,4,4,0,,15,3,1.3300000429153442,30,Good,1021.0700073242188,24.542673110961914,18 Years and 11 Months,No,0.0,86.29203796386719,High_spent_Medium_value_payments,398.376953125,71,65,-75,-39,179,166,-14,-121,170,159,32,214,174,70,109,197,32,112,73,125,0,0,,0
CUS_0x618b,2024-01-01,CUS_0x618b_2023_12_01,2023-12-01,10,1,10000.0,1000.0,0.0,1000.0,10000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,39,-25,119,339,210,249,259,107,182,82,-31,124,278,52,144,20,187,86,36,138,1,1,2023-12-01,31
CUS_0x6194,2024-01-01,CUS_0x6194_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,8000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,203,246,133,2,155,101,111,157,0,143,122,223,44,120,173,131,109,126,-53,128,9,8,2023-05-01,245
CUS_0x6197,2024-01-01,CUS_0x6197_2023_10_01,2023-10-01,10,3,10000.0,1000.0,0.0,2000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,145,44,194,102,21,182,-73,117,43,192,18,148,37,154,99,92,78,188,79,103,3,2,2023-11-01,61
CUS_0x61a1,2024-01-01,CUS_0x61a1_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,319,125,32,137,78,-66,-74,136,145,-19,53,-11,184,17,103,93,155,118,160,217,8,0,,0
CUS_0x61a3,2024-01-01,CUS_0x61a3_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,1,147,29,-58,140,84,275,94,109,24,142,69,93,60,-55,70,112,184,176,200,9,0,,0
CUS_0x61a4,2024-01-01,CUS_0x61a4_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Papadimasd,32,472-31-0351,_______,32853.05859375,2929.7548828125,8,910,33,6,"Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",43,24,26.65999984741211,90,_,3178.64990234375,38.74871826171875,12 Years and 0 Months,Yes,102.57714080810547,10000.0,High_spent_Large_value_payments,354.8156433105469,204,95,-108,99,102,54,-5,55,130,12,180,66,22,-29,192,335,96,141,213,87,0,0,,0
CUS_0x61a5,2024-01-01,CUS_0x61a5_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Ross Kerberc,40,590-89-8290,Media_Manager,116184.4375,9454.037109375,5,7,5,1,Payday Loan,19,3,11.880000114440918,20,Good,804.9000244140625,41.6450309753418,15 Years and 9 Months,No,91.25049591064453,96.7037124633789,High_spent_Large_value_payments,997.449462890625,108,-80,85,181,109,82,118,97,119,87,21,17,-11,285,180,-22,-9,108,73,65,0,0,,0
CUS_0x61ba,2024-01-01,CUS_0x61ba_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,7000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-102,120,132,78,30,218,163,36,157,-37,306,79,40,84,61,128,22,121,95,261,9,7,2023-06-01,214
CUS_0x61c2,2024-01-01,CUS_0x61c2_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,13,178,48,88,6,-78,-54,168,136,-3,160,-24,36,102,-3,46,37,89,148,32,6,0,,0
CUS_0x61d1,2024-01-01,CUS_0x61d1_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,5000.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,228,29,113,-7,-6,153,-78,190,103,141,119,154,134,41,242,165,174,77,56,-65,9,5,2023-08-01,153
CUS_0x61d4,2024-01-01,CUS_0x61d4_2023_08_01,2023-08-01,10,5,10000.0,1000.0,0.0,3000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,0,143,381,302,263,133,178,33,13,-20,263,69,124,143,149,88,191,159,70,-47,5,3,2023-10-01,92
CUS_0x61e3,2024-01-01,CUS_0x61e3_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,31,129,-108,147,65,157,79,22,290,181,28,152,42,277,-145,155,86,80,-134,-109,9,0,,0
CUS_0x61e4,2024-01-01,CUS_0x61e4_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,232,61,92,88,168,192,146,79,-28,195,297,162,52,196,82,218,200,-19,17,17,7,0,,0
CUS_0x61f7,2024-01-01,CUS_0x61f7_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,150,231,108,210,171,53,113,194,269,129,96,159,302,-68,-39,102,0,75,124,143,8,0,,0
CUS_0x61f8,2024-01-01,CUS_0x61f8_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,260,9,231,-130,7,91,168,77,98,56,57,-117,167,78,92,72,62,140,-44,106,8,0,,0
CUS_0x6200,2024-01-01,CUS_0x6200_2023_07_01,2023-07-01,10,6,10000.0,1000.0,0.0,3000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,109,76,129,148,-141,-119,46,16,121,-91,71,56,210,5,100,78,41,263,189,99,6,3,2023-10-01,92
CUS_0x6207,2024-01-01,CUS_0x6207_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,233,142,261,-14,190,309,80,41,209,290,204,82,131,165,65,184,88,211,-8,86,4,0,,0
CUS_0x620b,2024-01-01,CUS_0x620b_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,122,-113,43,-19,119,171,-30,236,211,133,203,14,-38,55,49,269,182,93,344,176,8,0,,0
CUS_0x621,2024-01-01,CUS_0x621_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,66,88,254,213,197,-107,250,-13,220,124,34,210,53,-42,136,74,122,-20,158,-1,2,0,,0
CUS_0x6213,2024-01-01,CUS_0x6213_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,201,149,80,103,111,177,12,246,68,48,63,25,142,283,6,62,-69,313,41,21,1,0,,0
CUS_0x622e,2024-01-01,CUS_0x622e_2023_08_01,2023-08-01,10,5,10000.0,1000.0,1000.0,0.0,5000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,252,175,185,179,399,45,208,176,-94,50,47,25,82,213,53,192,-6,155,-90,57,5,0,,0
CUS_0x6240,2024-01-01,CUS_0x6240_2023_08_01,2023-08-01,10,5,10000.0,1000.0,1000.0,0.0,5000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,101,133,77,94,152,95,82,131,79,48,164,114,107,327,131,62,198,-47,305,-16,5,0,,0
CUS_0x624b,2024-01-01,CUS_0x624b_2023_11_01,2023-11-01,10,2,10000.0,1000.0,0.0,1000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,81,251,267,192,246,53,-6,114,93,181,4,128,-211,92,12,155,8,53,-35,-43,2,1,2023-12-01,31
CUS_0x6250,2024-01-01,CUS_0x6250_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,34,130,34,22,28,164,146,28,272,133,26,139,177,-13,30,106,212,125,136,207,9,0,,0
CUS_0x6273,2024-01-01,CUS_0x6273_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-15,327,78,-43,86,86,126,167,93,145,73,226,124,-11,171,140,341,2,69,21,2,0,,0
CUS_0x6277,2024-01-01,CUS_0x6277_2023_09_01,2023-09-01,10,4,10000.0,1000.0,0.0,2000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,41,136,239,255,81,4,36,60,111,57,163,-39,-62,75,87,129,233,24,111,31,4,2,2023-11-01,61
CUS_0x628,2024-01-01,CUS_0x628_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,194,41,124,66,59,-143,141,271,53,171,-27,96,126,62,173,94,232,32,62,65,3,0,,0
CUS_0x6287,2024-01-01,CUS_0x6287_2023_08_01,2023-08-01,10,5,10000.0,1000.0,1000.0,0.0,5000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,120,91,-8,-6,93,17,119,96,183,133,182,32,87,156,185,172,204,185,212,208,5,0,,0
CUS_0x628b,2024-01-01,CUS_0x628b_2023_08_01,2023-08-01,10,5,10000.0,1000.0,0.0,3000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,16,94,180,167,140,52,232,-12,20,48,-52,170,51,31,296,-46,79,115,78,166,5,3,2023-10-01,92
CUS_0x628e,2024-01-01,CUS_0x628e_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,154,-15,103,54,19,144,65,228,84,-47,60,119,-98,131,46,102,151,236,81,171,6,0,,0
CUS_0x62a6,2024-01-01,CUS_0x62a6_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,83,58,-71,-29,84,66,26,189,9,166,34,57,-60,-76,104,182,16,75,54,111,4,0,,0
CUS_0x62be,2024-01-01,CUS_0x62be_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,43,140,17,175,16,-25,179,234,185,202,40,33,160,89,81,90,255,159,-134,-84,7,0,,0
CUS_0x62c3,2024-01-01,CUS_0x62c3_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Charlie Zhuk,46,960-26-5577,Entrepreneur,17132.904296875,1283.7420654296875,1,5,5,2,"Personal Loan, and Credit-Builder Loan",6,2,2.1600000858306885,0,Good,1107.050048828125,29.686992645263672,22 Years and 2 Months,No,15.401792526245117,84.0175552368164,Low_spent_Large_value_payments,298.9548645019531,86,205,5,-69,-45,220,101,128,256,135,-86,175,47,80,133,256,68,39,23,293,0,0,,0
CUS_0x62c8,2024-01-01,CUS_0x62c8_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,7000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,137,-92,127,47,108,117,156,197,145,31,-30,41,334,135,134,154,-11,-32,126,69,10,7,2023-06-01,214
CUS_0x62cf,2024-01-01,CUS_0x62cf_2023_07_01,2023-07-01,10,6,10000.0,1000.0,0.0,5000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-30,-33,244,213,-37,-7,90,32,116,45,90,257,-56,102,166,101,71,101,274,145,6,5,2023-08-01,153
CUS_0x62d2,2024-01-01,CUS_0x62d2_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,99,82,77,-14,81,106,247,265,144,89,67,168,12,128,84,170,34,159,18,29,2,0,,0
CUS_0x62e4,2024-01-01,CUS_0x62e4_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,230,190,82,218,119,22,-76,235,-35,197,48,-11,-10,171,78,128,28,173,98,185,7,0,,0
CUS_0x62e9,2024-01-01,CUS_0x62e9_2023_11_01,2023-11-01,10,2,10000.0,1000.0,0.0,1000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,48,-103,0,360,116,196,118,139,149,125,162,95,194,-24,134,162,67,36,-75,202,2,1,2023-12-01,31
CUS_0x62ec,2024-01-01,CUS_0x62ec_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,50,112,94,-16,111,-8,123,64,50,127,29,156,260,140,152,150,174,157,98,90,1,0,,0
CUS_0x6318,2024-01-01,CUS_0x6318_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,6000.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,28,-36,197,75,232,84,-70,44,359,210,168,-167,22,99,-3,193,48,27,24,40,10,6,2023-07-01,184
CUS_0x631f,2024-01-01,CUS_0x631f_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,6000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,195,-21,19,69,491,111,9,226,257,18,-11,-58,5,119,-40,-143,182,35,183,-45,9,6,2023-07-01,184
CUS_0x632,2024-01-01,CUS_0x632_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,50,168,151,149,138,131,-38,245,-62,-7,182,83,215,76,137,82,110,135,175,87,1,0,,0
CUS_0x6322,2024-01-01,CUS_0x6322_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,56,103,303,130,111,217,170,52,86,105,37,72,108,172,105,-30,93,78,151,125,6,0,,0
CUS_0x6324,2024-01-01,CUS_0x6324_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,87,69,160,16,91,82,87,172,-187,38,-6,132,84,-59,221,142,257,159,177,205,2,0,,0
CUS_0x6325,2024-01-01,CUS_0x6325_2023_11_01,2023-11-01,10,2,10000.0,1000.0,0.0,1000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,103,103,82,61,-25,145,-38,178,206,254,-30,271,131,81,32,193,-53,148,165,230,2,1,2023-12-01,31
CUS_0x632c,2024-01-01,CUS_0x632c_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,157,448,-74,121,227,153,-21,15,95,277,56,215,421,261,22,115,115,-39,166,57,7,0,,0
CUS_0x6331,2024-01-01,CUS_0x6331_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,111,172,36,59,0,36,65,102,20,49,104,167,147,213,137,-29,303,137,120,135,2,0,,0
CUS_0x6336,2024-01-01,CUS_0x6336_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,10000.0,10000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,143,314,226,87,226,241,102,106,68,160,146,45,36,61,158,62,98,-121,111,253,10,10,2023-03-01,306
CUS_0x6345,2024-01-01,CUS_0x6345_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,8000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,125,44,210,372,239,94,-21,116,-16,145,66,300,-18,12,98,70,214,78,47,42,10,8,2023-05-01,245
CUS_0x6347,2024-01-01,CUS_0x6347_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-61,268,35,102,-115,118,31,79,254,247,50,260,58,-30,108,-28,225,183,202,-49,4,0,,0
CUS_0x6349,2024-01-01,CUS_0x6349_2023_08_01,2023-08-01,10,5,10000.0,1000.0,0.0,2000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,148,129,28,-36,159,81,205,-26,55,333,100,186,78,162,158,102,137,98,207,71,5,2,2023-11-01,61
CUS_0x634d,2024-01-01,CUS_0x634d_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Joseph Axo,40,023-02-7424,Engineer,17594.015625,1485.441162109375,0,3,11,0,,2,10,8.520000457763672,50,Good,576.75,27.172775268554688,28 Years and 6 Months,No,171.72669982910156,34.15410614013672,High_spent_Medium_value_payments,381.56268310546875,-31,113,91,70,138,95,196,111,199,-16,336,-55,48,23,78,-52,158,181,-7,270,0,0,,0
CUS_0x635d,2024-01-01,CUS_0x635d_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,252,272,63,202,11,247,213,209,149,365,173,30,268,191,118,-2,155,55,106,105,8,0,,0
CUS_0x635e,2024-01-01,CUS_0x635e_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Christophera,22,468-39-2500,Teacher,57619.53125,4643.62744140625,4,6,7,2,"Payday Loan, and Auto Loan",9,18,10.630000114440918,20,Good,1284.31005859375,41.236480712890625,31 Years and 4 Months,No,81.52365112304688,88.54532623291016,High_spent_Medium_value_payments,544.2937622070312,97,102,215,447,183,107,73,69,120,-63,-94,93,48,-18,114,93,300,187,237,191,0,0,,0
CUS_0x6371,2024-01-01,CUS_0x6371_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,58,-143,-16,48,275,105,-10,242,86,13,-48,220,184,130,212,-44,283,315,59,6,10,0,,0
CUS_0x637b,2024-01-01,CUS_0x637b_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,8000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-41,76,-86,41,-17,63,23,132,184,68,-36,-56,10,-23,20,36,9,220,-101,135,10,8,2023-05-01,245
CUS_0x639,2024-01-01,CUS_0x639_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,222,-22,74,94,6,83,40,93,241,141,-17,15,138,-39,12,62,19,240,168,11,4,0,,0
CUS_0x6399,2024-01-01,CUS_0x6399_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,117,13,80,73,149,184,229,329,465,186,51,161,126,87,5,86,-14,155,-42,-91,3,0,,0
CUS_0x63a6,2024-01-01,CUS_0x63a6_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,166,154,127,58,167,151,117,141,122,162,217,10,262,176,176,23,142,177,119,207,8,0,,0
CUS_0x63b4,2024-01-01,CUS_0x63b4_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,146,205,-43,194,83,48,181,162,-25,3,112,171,195,208,-7,90,284,195,17,-8,10,0,,0
CUS_0x63c0,2024-01-01,CUS_0x63c0_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,7000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-29,230,89,118,365,5,-70,225,-35,-38,302,53,7,-58,121,124,132,-22,127,168,10,7,2023-06-01,214
CUS_0x63c1,2024-01-01,CUS_0x63c1_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,51,79,64,202,154,175,227,68,94,182,303,84,73,57,218,147,-14,89,198,86,8,0,,0
CUS_0x63c3,2024-01-01,CUS_0x63c3_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-119,160,152,7,213,112,71,160,162,136,226,247,188,-69,-33,38,-10,55,132,311,4,0,,0
